lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description
212033222,67,13,37.49098924,127.02967634,2501311602,"2억 1,000",15만원,"보증보험 가입을 위해 보증금을 하향 조절하여 부분월세 15만원 있습니다 :) 
궁금하신점 문의 주세요! 

━━━━━JW 프라임 부동산중개사무소━━━━━

고객님께 드리는 약속

하나, 사소한 질문도 책임을 갖고 답변하겠습니다.

하나, 작은 이익보다 고객과의 인연을 소중히 하겠습니다.

하나, 마음에 드는 부동산을 끝까지 함께 찾겠습니다.

┍━━━━━━━━━━━┐
│담당 공인중개사 정재원
┖━━━━━━━━━━━┚ 
친절히 상담 드려요 연락주세요 :)
┍━━━━━━━━━━━┐
│H P : 010-8978-1151
┖━━━━━━━━━━━┚"
212033222,67,13,37.49098924,127.02967634,2501217847,"1억 5,500",10만원,"* 옵션 ; 에어컨, 세탁기, 냉장고, 가스렌지
* 관리비 10만원.주차시 3만원 추가
* 전세자금대출가능 (개별확인)
* 보증보험 가입가능 금액으로 낮추고 나머지 월세 조정가능
"
212033222,67,13,37.49098924,127.02967634,2500794409,2억,7만원,"도배완료
반전세 가능 (보증금 1억/월세 50만원)
거주자 주차 가능
HUG전세보증보험가입가능

"
212033222,67,13,37.49098924,127.02967634,2500794378,"2억 2,000",7만원,"도배장판완료
거주자 주차배정가능
HUG보증보험가입가능
반전세 가능 (보증금 1억/월세 60만원)
양재역 도보10분 역세권
거실넓음"
212033222,67,13,37.49098924,127.02967634,2500753198,"1억 6,000",15만원,"궁금하신 사항 언제든지 편하게 연락주세요^^

책임지고 중개하겠습니다.


★프라임강남부동산중개★

담당 공인중개사 김태율 010-2650-1662"
212033222,67,13,37.49098924,127.02967634,2505569202,"2억 7,000",15만원,"솔라티움부동산(홍우부동산)
02-588-7770, 010-7401-7772
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11650-2023-00253
입주가능일 :20250418
매물상세지번 :1330
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20020425"
212033222,67,13,37.49098924,127.02967634,2505369096,"1억 3,000",10만원,"

&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11650-2018-00223
입주가능일 :20260131
매물상세지번 :1344-22
방향기준 :안방
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20121126"
212033222,67,13,37.49098924,127.02967634,2504010930,"2억 5,000",20만원,"현대건설 시공/ 전세권설정가능
복층형으로 전용율 좋음.바닥10.3평 복층4평
복도식으로 채광 환기 최고임
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :9251-6267
입주가능일 :20250206
매물상세지번 :1338-20
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :업무시설
사용승인일 :20050225 사용검사일 :20050225 준공인가일 :20050225"
212033222,67,13,37.49098924,127.02967634,2503974757,"2억 9,000",15만원,"♣ 매물 포인트 ♥
∨ 로얄층, 기본 
∨ 강남역 도보 5분내외
∨ 자주식주차 1대 
∨ 3월 하순 협의 

※매물을 보실 때에는 미리 연락 주시면, 편하게 보실 수 있습니다. 
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11680-2024-00256
입주가능일 :20250325
매물상세지번 :1330
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20020325"
212033222,67,13,37.49098924,127.02967634,2502613683,"2억 9,000",18만원,"
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11680201600289
입주가능일 :즉시입주
매물상세지번 :1316-31
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20010731"
212032321,11,13,37.47968751,126.98525392,2505234509,"2억 8,800",12만원,날짜협의가능
212032321,11,13,37.47968751,126.98525392,2504911159,"2억 7,000",2만원,"━━━━━━━━━━━━━━━━━
◈◈ 고급주거 전문 중개부동산 ◈◈
━━━━━━━━━━━━━━━━━
【 ☎ 02 . 522 . 4417 】


▼▼ 매물정보 및 상세정보 ▼▼

-&gt; 2. 4. 7호선 사당. 이수역 이용 가능한 투룸 전세/ 반전세 가능 

-&gt; 도구머리 공원 산책로 200m로 숲세권  

-&gt; 밝고 깨끗한 화이트톤 인테리어

-&gt; 대로변 위치로 여성분들 안심 귀가^^ 

-&gt; 관리비 2만원

-&gt; 주차비 별도 (10만원)
 
-&gt; 보증보험. 대출가능

=========================================
★ 카카오톡        : realy0615
★ 담당공인중개사 반 은 영   : 010-4569-3311
=========================================
&quot; 매물번호 알려주시면 빠르게 상담가능합니다. &quot;

📣 단독주택, 아파트,주상복합,고급주택 전문 중개부동산!
📣 용산구,서초구,강남구 등등 다양한 매물 확보중!
📣 &quot;부동산중개사람&quot;은 개정된 부동산매물 광고 규정을 준수하며 책임중개를 지향합니다.
📣 부동산 중개업을 하는 공인중개사는 허위 광고를 하지 않습니다.
📣 100% 실매물

✅ 공식홈페이지 : realty4ram.com
✅ 네이버블로그 : blog.naver.com/realty4ram
✅ 유튜브[&quot;부동산사람TV&quot; 검색] : youtube.com/@realty4ram
✅ 인스타 : @realty4ram
✅ 네이버/구글 검색창에 &quot;부동산중개사람&quot;"
212032321,11,13,37.47968751,126.98525392,2504523164,"1억 9,000",10만원,"방배힐부동산 02-585-5554

-방배2동 평지에 위치하며 사당역, 이수역 도보이용 좋습니다.

-베란다 분리형이어서 빨래등 말리기 좋습니다.

-샤워부스가 있고, 화장실이 넓습니다.

-2층이지만 엘레베이터 있어요

-보증보험 가입 가능

-관리비10만원에 인터넷 포함된 금액입니다.

-입주 협의 가능해요

정직과 신뢰로 내 집을 구하는 것 처럼 방배힐부동산"
212032321,11,13,37.47968751,126.98525392,2504669882,"2억 7,000","1만 5,000원","♥매물 상세정보♥

■공급 16평/ 전용 14평
■관리비 15000원 
■대출가능
■보증보험임대인이 들어줌
 
100% 실매물만 취급합니다.

* 다양한 매물 보유 *
★ 언제든 전화 주세요 ★
한신공인중개사사무소 대표 김영희
☎02-3478-2000 / M.010-3336-9122"
212032321,11,13,37.47968751,126.98525392,2501672272,"1억 3,500",10만원,"사당역 인근 2룸 전세
02-591-5799"
212032321,11,13,37.47968751,126.98525392,2502862914,"1억 5,000",2만원,사당역초역세권5분이내이며 초등학교근처라 보안이 좋아 위험하지않아요.올수리됨
212032321,11,13,37.47968751,126.98525392,2502377854,"2억 5,000","1만 5,000원","※ 매물 상세정보 ※ HSJ

▣ 월세가격 : 2억 5천만원 (보증금 탄력적 조절가능)
(관리비-1만5천원)

▣ 매물 특징
- 방 2개, 화장실1개
-주차불가
- 사이즈 및 구조 잘빠짐
- 모든 대출가능함
- 월세 전환가능 (1억/90,2억/40 )

▣ 교통 및 인프라
- 이수,사당역 도보 10-12분거리에 위치
- 버스정류장 도보 1분거리에 위치
- 쾌적하고 조용한 주택가위치
- 이수초, 이수중 ,동덕여중,동덕여고,서울고 명문학군 배정
- 주변 편의시설 잘되어있어 생활 인프라 좋음
- 도구머리공원 인근에 위치하여 산책로우수

＃ 위 물건외에도 원하시는 조건 말씀해주시면 최대한 맞춰 찾아드리겠습니다.
＃ 진심을 다해 세심하고 꼼꼼하게 도와드리겠습니다.


▣ 부동산 오시는길 ▣ 
- 방배동 916-29번지 1층 한경부동산
- 방배역 3번출구 도보3분 (건물 주차가능)"
212032321,11,13,37.47968751,126.98525392,2502258063,2억,10만원,"사당역 및 이수역인접,내부올수리됨,주차안됨,애완안됨"
212032321,11,13,37.47968751,126.98525392,2501942677,2억,10만원,"----■매 물 특 징■----

■   사당,이수역 트리플역세권

■ 올리모델링한  남향집으로 밝고 깨끗합니다

■ 대출 보험 가능 주차X

■ 엘베없어요 

▶씨유 부동산

◎계약이 끝이 아닌 인연의 시작으로

◎고객과 더불어 성장하는 든든한 지역 동반자
  고객맞춤형 ,정확한 정보로 책임중개합니다.
   문의시 원하시는 조건 말씀해주시면 광고등록하지못한 유시한 조건의 매물,궁금한점도 친절히상담해 드립니다

씨유부동산

대표: 윤석현
소재지: 서초구 방배2동 456-15 1층
번호:02-586-8949"
212032321,11,13,37.47968751,126.98525392,2501228268,"2억 8,000",2만원,"■ 방배동 새우촌공원 인접 다가구 1층 올수리 투룸 전세
→추가특징 : 공실, 세입자 이사후 올수리   

▶ 세입자 이사하였고 공실이며, 도베 장판 싱크대 등 올수리
▶ 4,7호선 이수역 5번출구 도보8분, 2,4호선 이수역 도보10분거리 주거지역에 위치
▶ 방배5구역 재건축 및 방배동 새우촌공원과 인접해 있음
▶ 도보거리내 방배동 명문 이수초, 이수중, 서문여중고, 서울고, 상문고 학권
▶ 1층소재, 반층정도 올라감 
▶ 실내구조:방2개, 욕실1개, 거실, 주방
▶ 설비:벽걸이에어콘, 싱크대, 가스레인지, 신발장
▶ 월관리비 : 실비
▶ 다가구 단독주택 개요
○ 1996. 8월 사용승인 준공
○ 1종일반주거지역  지하1층 및 지상3층
○ 지하1층~지상2층 : 각층별 2가구
○ 지상3층 : 1가구"
212032321,11,13,37.47968751,126.98525392,2501293884,"2억 6,000",6만원,"도구머리공원인근 3룸주택  올수리되어있음
이수역10분,"
212032332,84,13,37.48984375,126.99661571,2505389165,"1억 4,000",15만원,"✅물건 정보↓↓↓↓↓ / 매물번호↑↑↑↑↑

🔹금액 : 보증금 1억 4,000만원
🔹관리비 : 15만원
🔹입주시기 : 즉시 입주 가능
🔹면적 : 약 6평
🔹주차 : 1대 가능(선착순)
🔹해당층 : 2층 / 총 5층
🔹엘리베이터 : 무

🔹방배동 도보 4분 거리에 위치한 풀옵션 원룸입니다.
🔹대출 / 보증보험 가입 가능한 조건입니다.
🔹중개의뢰인이 관리비 세부내역을 미고지하여 세부내역 미기재

✅보증금/월차임 등 조건협의 최대한 노력하겠습니다.

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

✅방배동에서 15년째 영업 중인 미소부동산입니다.
✅010-9925-3607 [소속공인중개사 김민성 실장]
✅언제든지 편하게 연락주세요. 고맙습니다 ^^"
212032332,84,13,37.48984375,126.99661571,2505120201,"2억 7,000",10만원,"■ 방배동 20년 강남부동산입니다 ■

내방 초역세권. 
주차가. 
대출 보증보험가. 
베란다 있음.
시스템에어컨 중문 붙박이장 아일랜드식탁 가스렌지 
관리비 10만.

☎ 개업공인중개사 조남복 02-587-1700
☎ 소속공인중개사 김수진 010-2616-2827"
212032332,84,13,37.48984375,126.99661571,2505066286,"1억 4,500",7만원,"◆ 내방역도보 3분거리 위치한 귀한 원룸 전세입니다

◆ 2015년 건물로 현재 상태 좋습니다

◆ 엘베 있는 건물이고 주차, 대출 전부 가능합니다"
212032332,84,13,37.48984375,126.99661571,2505265167,"2억 6,000",5만원,2억/월25만원가능
212032332,84,13,37.48984375,126.99661571,2505248633,3억,15만원,대출상환조건
212032332,84,13,37.48984375,126.99661571,2505139546,2억,7만원,"🏡 [서울 서초구 서초동 라라캐슬 전세]
삶의 품격을 높이는 프리미엄 주거 공간
도심 속 평온함과 편리함을 동시에 누릴 수 있는 라라캐슬.

📍 위치 및 기본 정보
주소: 서울 서초구 서초동 1508-19 라라캐슬 2층 
전세가: 2억원
 입주 가능일: 2025년 4월 9일이후 협의 가능
임대 형태: 일반 임대

🌟 프리미엄 라이프를 위한 완벽한 구조
구조: 분리형 원룸 (룸 1개 / 욕실 1개)
면적: 33.1㎡ (10평)
층수: 2층 (총 5층 건물)
준공년도: 2002년 4월 10일
주차 편의성: 무료 주차 1대 제공

💎 세련된 인테리어와 고급 옵션 제공
입주 즉시 생활 가능한 풀옵션:
✔️ 에어컨
✔️ 실용성을 갖춘 세탁기 및 냉장고
✔️ 감각적인 싱크대와 효율적인 가스레인지
✔️ 탁 트인 베란다, 환기와 활용성까지 고려

📌 특별한 혜택 및 추가 정보
전세자금 대출 가능: 자금 계획의 유연성을 제공합니다.

🚉 최적의 입지 조건
서초동 중심부에 위치해 교통, 상권, 편의시설이 모두 가까운 완벽한 생활권을 제공합니다.
편리한 대중교통 접근성
서초동의 주요 상권과 카페, 레스토랑, 쇼핑몰이 인근에 위치

👍 서초동에서 30년 이상의 경력과 노하우로 신뢰를 드리는 독일부동산입니다.
정확한 정보로 최적의 매물을 찾아 고객님의 소중한 자산을 안전하게 거래할 수 있도록 
최선을 다하겠습니다.
비공개 다양한 매물도 보유하고 있으니 편하게 문의주세요~!!

독일 공인중개사무소  TEL. 02-599-6611
실장 / 공인중개사
  김 연 경    TEL. 010-8922-6611"
212032332,84,13,37.48984375,126.99661571,2505092165,"1억 9,000","1만 5,000원","■ 방배동 20년 강남부동산입니다 ■

내방역 5분. 
올수리된 넓은 원룸. 
풀옵션. 
큰 붙박이장 있어요. 
관리비2만.

☎ 개업공인중개사 조남복 02-587-1700
☎ 소속공인중개사 김수진 010-2616-2827"
212032332,84,13,37.48984375,126.99661571,2503104313,"2억 4,000",10만원,"-서초역인근조용한주택가
-민간임대등록된주택으로 전세대출 전세보증보험가능
-큰방큰거실 배란다
-에어컨옵션 무료주차1
-입주일 협의가능"
